ID,Produto,Categoria,Preço,Quantidade,Data
53ec1d45-0cbb-48ab-a4d7-c0d2491cefb6,MacBook Air,Laptops,11243,15,16/05/2023
970f62ab-ee78-4ab8-bb46-0f8d7d797309,MacBook Air,Laptops,11409,14,01/07/2023
d81c2a03-6796-41c0-ab93-919ed905ea46,Smart TV LG 4K 55'',Eletrônicos,2769,9,17/11/2023
4ecfea0f-72bd-4a68-a7c6-d7194da5a030,Mouse Razer,Acessórios,460,12,03/05/2023
8befa075-7e4c-4aff-a369-ec0ad4b06d93,MacBook Air,Laptops,10483,20,20/06/2023
cec59036-811b-4b25-bbb1-872498bd68cb,Smart TV LG 4K 55'',Eletrônicos,2630,16,26/10/2023
57634d4c-2f78-4d9a-939b-ac3a5e00ee02,Câmera Canon,Fotografia,8167,7,14/04/2023
375e4103-f861-4c1b-b7d4-cd3353619e81,Smart TV LG 4K 55'',Eletrônicos,2558,19,21/01/2023
7dde54ca-6b86-4214-bbd6-ec76431c6cd7,Notebook Dell,Laptops,4737,11,22/03/2023
f6aa61a0-3539-4a8a-8c60-ca3a661dfe1f,iPhone 14 Pro,Smartphones,7976,16,28/10/2023
26950ca0-5102-46c9-9c83-9cfa2b917653,Câmera Canon,Fotografia,8706,13,02/01/2023
87190ef7-72b9-4b19-af8b-e1c3a687f2cd,Câmera Sony,Fotografia,6028,14,18/08/2023
1f6abe7d-f242-4e4e-b9a9-94bb0f1bd00b,Teclado Mecânico Razer,Acessórios,604,20,01/02/2023
9f7ad92e-e003-41f9-9365-2d732e0a745c,Samsung Galaxy S23,Smartphones,4167,7,23/07/2023
440877df-b6c7-4f45-ad5e-b9945865a76a,Samsung Galaxy S23,Smartphones,4398,4,26/02/2023
a8a86fc9-e09f-4fd4-8c6c-1bb07b001639,Samsung Galaxy S23,Smartphones,4189,12,21/08/2023
06032f55-227e-45e7-9958-524feb63f1ab,iPhone 14 Pro,Smartphones,7203,14,12/01/2023
c89e87f7-4e48-4987-9c25-7f57901c772d,Câmera Canon,Fotografia,8093,20,16/06/2023
0aa589ba-6055-45c4-a00f-67748cbe80bf,Câmera Canon,Fotografia,8241,9,09/02/2023
576e1f4d-706c-4e7c-ba89-b3f5194d3862,Teclado Mecânico Razer,Acessórios,555,2,01/02/2023
b3d49e46-e475-49fa-ac55-e95245271fa7,Câmera Sony,Fotografia,6581,3,05/11/2023
d41ac90d-594c-4583-9489-5b3ee829f303,Smart TV LG 4K 55'',Eletrônicos,2830,15,23/10/2023
df63009c-bfe8-410d-b305-f710104e821b,Samsung Galaxy S23,Smartphones,4438,20,23/05/2023
f3a1aefc-ece5-4579-bfc2-963b1e75e125,iPhone 14 Pro,Smartphones,7159,19,07/09/2023
badc7bff-6add-4a30-a8b9-c795a2241b84,Teclado Mecânico Razer,Acessórios,664,8,03/08/2023
4464e338-c004-4d76-a1fa-3c98aa2621ab,Teclado Mecânico Razer,Acessórios,636,5,09/09/2023
4fcb0db4-c35b-4362-be8b-6c2440407da4,Câmera Sony,Fotografia,6335,12,14/10/2023
36d83748-d6ac-4dc6-846f-26415d9d282c,Caixa de Som JBL,Áudio,1881,18,20/03/2023
c2dc38a4-d9a9-4ebc-b36d-5145ed725973,iPhone 14 Pro,Smartphones,7400,7,03/12/2023
51d9a217-6f50-4908-a036-3db97f7e6064,Câmera Canon,Fotografia,8945,7,02/06/2023
8a9224ff-472f-4845-90bd-88443ac8edba,MacBook Air,Laptops,11644,15,31/01/2023
fc797354-270b-48ae-a2be-6af915ed7ce2,Samsung Galaxy S23,Smartphones,4023,20,11/07/2023
8b458ed3-7ba1-4d14-9977-094aaceac94d,Câmera Canon,Fotografia,8816,14,19/06/2023
1c1b4342-a809-46d5-9fa2-152e47d057bb,Caixa de Som JBL,Áudio,1865,9,26/01/2023
477c9e83-89fa-4d39-845d-31828088c3f4,Caixa de Som JBL,Áudio,1773,11,08/09/2023
ef6d81f1-f1ae-4670-8a27-ea492c8e8912,Notebook Dell,Laptops,4586,4,11/06/2023
60fc183b-d9ef-4ec6-8b29-602c7b63d52f,Câmera Canon,Fotografia,8103,3,22/01/2023
529a51e6-5e04-4e97-84f9-16df23c72f61,iPhone 14 Pro,Smartphones,7073,6,26/06/2023
2652af18-9b72-4e90-8ab6-96c9e6ed4ca5,MacBook Air,Laptops,10096,5,28/01/2023
f6b1a9d1-1470-4bc5-bf86-445a8c8350fb,Câmera Sony,Fotografia,6252,6,27/02/2023
326f0c9e-2c29-4a28-a5a2-e26a1a853ec4,Samsung Galaxy S23,Smartphones,4238,11,31/05/2023
27400d06-b158-49a9-9de9-8ae82c1c3883,Teclado Mecânico Razer,Acessórios,686,2,16/09/2023
73aaa4f1-45d4-4972-8637-a82ee37b8337,Teclado Mecânico Razer,Acessórios,568,18,29/11/2023
933b0aba-5230-4e33-885a-640c56f6b2f5,Teclado Mecânico Razer,Acessórios,502,5,30/05/2023
a8128bde-8f4e-4c40-aaf7-c0fd305d03ed,MacBook Air,Laptops,10429,12,26/03/2023
d02193ba-aacf-4f02-af6c-b91671cc8255,Fone de Ouvido JBL,Áudio,334,3,26/08/2023
b8e080e7-f960-489c-a097-ebadcd095e50,Teclado Mecânico Razer,Acessórios,658,17,07/07/2023
085cbb59-b60d-4f2f-a943-8678c51b63f8,MacBook Air,Laptops,11971,9,13/03/2023
f5bc55a1-f091-4404-9344-7f867fcc9b4e,iPhone 14 Pro,Smartphones,7909,3,12/12/2023
b911c9bf-bca2-46a9-9a4b-858773ce8bc9,Notebook Dell,Laptops,4294,11,28/10/2023
d869b19d-4f63-4d0c-9b7e-e72455a949ab,Samsung Galaxy S23,Smartphones,4494,10,15/06/2023
6aee6ba2-e4c9-4973-911d-4d7d8382d7e7,Samsung Galaxy S23,Smartphones,4030,18,09/03/2023
51ae153f-dacb-4bdb-bd13-77260dffad3d,Mouse Razer,Acessórios,414,8,04/10/2023
6db61803-a201-4341-b2ca-ea839bc47698,Mouse Razer,Acessórios,485,20,20/05/2023
e90891ea-f387-40e5-ad5f-ac985fde9ca5,iPhone 14 Pro,Smartphones,7893,14,23/12/2023
0713db77-0cd5-4635-a3a3-b991faa841e7,Câmera Canon,Fotografia,8552,14,13/07/2023
584ad497-4f89-40a7-93d2-4c1e6996cb65,Câmera Canon,Fotografia,8812,19,04/02/2023
d69f412f-1c2b-43cc-86f2-97083e4de311,iPhone 14 Pro,Smartphones,7414,4,29/10/2023
aa981dc0-3e63-43b5-8e04-c980020a14b3,Smart TV LG 4K 55'',Eletrônicos,2864,14,25/08/2023
22ddd5ed-eed2-4323-b304-f4936aabe05f,iPhone 14 Pro,Smartphones,7292,7,31/08/2023
e4741eb1-751b-44c3-89d9-ae0d9fea0ce2,Notebook Dell,Laptops,4737,8,31/05/2023
2d80baf8-1178-4423-862c-b21f764f01f9,Caixa de Som JBL,Áudio,1627,1,16/03/2023
b3ea7d32-f69f-445c-80c6-fc6419fbdea5,iPhone 14 Pro,Smartphones,7437,20,17/07/2023
a0bd532a-a3a4-471d-ada1-0e099affa8f4,Fone de Ouvido JBL,Áudio,384,7,08/12/2023
8ef4aff5-6045-4e26-8dec-3665363d63ac,Câmera Sony,Fotografia,6103,9,12/10/2023
b6ed88c6-76d6-4e4d-bb98-a05eb0800372,Câmera Sony,Fotografia,6789,9,19/11/2023
8732825e-6ac4-4430-a3cb-8111143c40ce,Teclado Mecânico Razer,Acessórios,587,14,14/01/2023
c4039881-bd9e-4053-98b9-1ffaa832b247,Câmera Sony,Fotografia,6513,5,16/10/2023
c37c7557-b6d8-4bf6-a1f0-bc1ee5e8f6aa,Teclado Mecânico Razer,Acessórios,673,8,04/07/2023
bfd20ed5-ddc0-4a80-a7a4-33f92ad70936,iPhone 14 Pro,Smartphones,7879,11,17/09/2023
676afda1-109a-40f0-be1b-2f10c0514e4e,Notebook Dell,Laptops,4684,18,07/07/2023
df01f5d8-e593-4da8-a865-9a7e8a446d6b,Câmera Sony,Fotografia,6114,11,25/10/2023
a44eae56-4332-4fa5-9085-3429225895f6,Samsung Galaxy S23,Smartphones,4073,20,09/06/2023
fc1b1dba-ca98-431f-874b-df35e8a6f3d0,Caixa de Som JBL,Áudio,1564,14,31/12/2023
1b7e2a56-5d67-458d-98bf-3ec9add95d39,Notebook Dell,Laptops,4827,3,02/05/2023
a6c5a9cb-bf66-491c-b5f3-358a66631b94,Samsung Galaxy S23,Smartphones,4291,11,27/05/2023
0d57279e-9403-4985-9f07-417980a72aa3,Câmera Sony,Fotografia,6236,3,22/05/2023
7f19ccec-1755-4888-949b-8fa1214718d1,Câmera Canon,Fotografia,8766,5,19/03/2023
b6784168-71cc-4ed8-ad19-c8144abdf84f,Mouse Razer,Acessórios,490,15,02/07/2023
c4bc1a30-5fd8-4a96-9973-4d9a7341b15e,Mouse Razer,Acessórios,434,3,03/09/2023
c8ac11d3-7e24-4dfc-8dc1-7fd3a4a3c377,Notebook Dell,Laptops,4590,18,07/04/2023
50720e4f-a671-4398-afcd-4f0a254bc3e3,Notebook Dell,Laptops,4656,2,26/11/2023
b7e10fc2-a21c-4f72-883d-e16c72089f54,Smart TV LG 4K 55'',Eletrônicos,2780,15,29/06/2023
97dcbc62-e16a-485d-8fa2-86f8579e2f00,Câmera Canon,Fotografia,8103,8,16/05/2023
035931cc-556e-4479-95a5-7ba4ad6b6a59,Smart TV LG 4K 55'',Eletrônicos,2601,14,04/01/2023
2ec6cf55-df08-409a-adc9-b1d838009907,Câmera Sony,Fotografia,6658,17,10/08/2023
89ccd13e-2f76-4d76-b1a0-e8e47364c8b7,Câmera Sony,Fotografia,6400,11,11/04/2023
9be31cfd-2e1b-4336-82a7-9644de61dac8,Câmera Canon,Fotografia,8071,12,14/04/2023
a532bf51-73b3-4b14-9cc9-823009f4b5b7,Caixa de Som JBL,Áudio,1901,3,11/11/2023
560257ee-b1ab-45ad-a373-a0d99f2857d9,Mouse Razer,Acessórios,400,10,19/06/2023
8e401c2e-448e-4428-b281-4d58eb57274a,Câmera Sony,Fotografia,6218,1,21/04/2023
fb4b8b9f-8c10-42ec-ba51-eb038933b151,Câmera Sony,Fotografia,6681,11,09/11/2023
5e96560b-a510-4b71-96af-60238d5aac01,Câmera Sony,Fotografia,6652,20,15/05/2023
91b32421-81b9-4020-8237-5242705d62fc,Teclado Mecânico Razer,Acessórios,636,3,04/02/2023
6ccd2fc0-92e2-4b96-90b0-4e6e541eafba,iPhone 14 Pro,Smartphones,7157,19,22/06/2023
e40da9c4-b66b-46fa-b08c-6774f09d46f2,Câmera Sony,Fotografia,6102,14,04/10/2023
0a000342-88df-453e-8b7b-5f42978d5663,Mouse Razer,Acessórios,463,8,28/09/2023
235cfa53-ece7-457c-af37-7fdcbf6c6d04,iPhone 14 Pro,Smartphones,7388,8,10/10/2023
f9b5e603-f396-4a7b-bda6-7224a0537d0d,iPhone 14 Pro,Smartphones,7423,5,03/12/2023
29d3cfa7-8194-46d4-9e94-1bc697bae07d,Teclado Mecânico Razer,Acessórios,622,9,07/06/2023
dca93ed8-0b4f-4af9-bd28-c09926141b33,Caixa de Som JBL,Áudio,1974,12,01/10/2023
c350767c-5051-4364-b0ef-f5587728a541,Notebook Dell,Laptops,4356,7,31/08/2023
264f7f84-be39-4cce-b71a-cf95e5df1ccf,Câmera Canon,Fotografia,8343,17,16/11/2023
1f3e8cad-da4e-4242-a44c-53cf0684569d,Teclado Mecânico Razer,Acessórios,596,13,18/05/2023
71daf9fc-8eab-4fc2-bd35-fea21fc9928b,Mouse Razer,Acessórios,422,3,08/09/2023
58eab6ca-a141-4d19-b8d8-634e58e7ae62,Notebook Dell,Laptops,4913,6,28/09/2023
e63cdc22-fa44-4910-8497-06424ef29af3,Caixa de Som JBL,Áudio,1561,9,22/05/2023
6c78d233-2613-4f11-99f4-a470091bdf1e,Mouse Razer,Acessórios,430,9,08/06/2023
0a43fcb9-db59-4e87-9cf5-9689108be706,Câmera Canon,Fotografia,8416,10,22/10/2023
79896662-e7ce-480c-9866-39c14049d03d,MacBook Air,Laptops,11217,6,10/12/2023
66f7c7ce-175e-4a59-bca3-75968f4c234d,iPhone 14 Pro,Smartphones,7329,13,25/08/2023
384ad484-edc3-4534-abe6-ae2f7de867c7,Caixa de Som JBL,Áudio,1559,18,07/02/2023
d45d2d87-9a21-41d6-a3dd-acb073f82198,Teclado Mecânico Razer,Acessórios,669,18,28/12/2023
ddcbe16f-eb80-4bcc-b573-cf5119ff1247,Câmera Canon,Fotografia,8652,2,28/05/2023
e29c8f3c-99a0-444b-a6f1-b3620bb63d25,Fone de Ouvido JBL,Áudio,347,4,07/12/2023
49145bcc-01a4-4318-b2bb-5bb2b5cdc2eb,Caixa de Som JBL,Áudio,1815,7,31/01/2023
6278e84b-2d52-4296-9e7e-13f5775db8c4,Smart TV LG 4K 55'',Eletrônicos,2710,2,07/02/2023
0e98d34f-3d6f-4ec8-850b-50a356cbdc65,Samsung Galaxy S23,Smartphones,4145,10,28/06/2023
fd83335d-ed39-49c3-8050-71c8b787c874,Smart TV LG 4K 55'',Eletrônicos,2516,2,16/11/2023
f31f8621-4742-4bb9-a34a-06b58cef08fe,Caixa de Som JBL,Áudio,1981,3,15/06/2023
ece01bad-ceea-483f-b5a8-57c8f76b1f74,Câmera Sony,Fotografia,6139,9,13/07/2023
ef41cbb9-b50b-4a4c-8779-3c769c389bc2,Câmera Sony,Fotografia,6268,2,20/09/2023
671af620-0d9e-4bd5-983c-82a07887067b,MacBook Air,Laptops,11534,17,03/04/2023
7b15392e-dceb-4a27-a294-19a46b4dff8d,Câmera Canon,Fotografia,8158,18,14/02/2023
262b5bb7-4d5a-4886-9d4b-496b4c3e0dd4,Fone de Ouvido JBL,Áudio,362,15,12/05/2023
93731a32-960f-4dbe-9ee2-c589153210e4,Teclado Mecânico Razer,Acessórios,537,2,21/01/2023
3255f54e-05be-4b49-af22-9c040f1df273,MacBook Air,Laptops,11333,13,14/12/2023
151021b6-f84c-4cb4-a618-327825199c2b,Samsung Galaxy S23,Smartphones,4024,2,19/12/2023
09329f50-44ef-4808-b96a-cfd562d17296,Samsung Galaxy S23,Smartphones,4134,6,03/03/2023
a69c3467-0f46-444b-ae78-c8219e55433c,Fone de Ouvido JBL,Áudio,384,9,20/07/2023
e7e93cde-12d3-4a85-bef6-03958d0534b3,Notebook Dell,Laptops,4805,19,10/12/2023
488f3a1c-376e-4896-8db4-544f2df73e5b,Smart TV LG 4K 55'',Eletrônicos,2867,4,29/06/2023
57bc18ce-7898-4c77-a8d6-15c2594f6d1c,iPhone 14 Pro,Smartphones,7181,19,19/01/2023
0bb3afaa-9432-4d9e-a5a7-d5ab903c20c3,Caixa de Som JBL,Áudio,1875,7,26/02/2023
a39350a8-351b-4ecf-9a10-0d2d6e67f012,MacBook Air,Laptops,11791,5,04/02/2023
f1f79bac-6ac6-4d38-b73a-327d11787e5d,Câmera Canon,Fotografia,8204,16,18/01/2023
82c3756f-2736-4b2e-a131-874684d94589,Samsung Galaxy S23,Smartphones,4369,6,27/03/2023
3c82ba29-ecc9-47a1-8d74-f12cb85d986b,Samsung Galaxy S23,Smartphones,4188,7,09/05/2023
196dff17-e15c-4a32-8880-6f58c3618604,MacBook Air,Laptops,10971,9,14/09/2023
0bde1337-e5f4-4242-98be-591b5544a6cb,Samsung Galaxy S23,Smartphones,4374,15,20/08/2023
955a9759-1997-481c-8482-70ac9ef24478,Smart TV LG 4K 55'',Eletrônicos,2608,3,27/03/2023
29411bc9-2876-4163-aacb-9dc438adf9aa,Caixa de Som JBL,Áudio,1862,1,06/02/2023
ebb86c00-855f-4cb4-ac9b-dfb0c7881ef7,Fone de Ouvido JBL,Áudio,318,3,20/12/2023
a4b8b395-8d15-4262-bc4d-494e38b0117f,Fone de Ouvido JBL,Áudio,350,9,06/11/2023
d0e7c60c-e625-473d-a29b-a86a59653263,Câmera Sony,Fotografia,6374,14,05/10/2023
41422c76-db74-4523-9899-8b5891f84b52,Câmera Sony,Fotografia,6269,20,21/02/2023
a812984d-fea8-484f-a379-5de71ef7194e,Mouse Razer,Acessórios,455,18,16/01/2023
e1475a1a-29d9-4ed1-a7cc-cf409a0ac7f6,MacBook Air,Laptops,11349,16,25/12/2023
5e9a05d3-cc37-4014-a60f-c3a62409b49f,Teclado Mecânico Razer,Acessórios,572,17,01/04/2023
d1fb3b32-24b3-4d65-b7a9-7cd71af7f55d,Fone de Ouvido JBL,Áudio,331,12,05/10/2023
fc1e811c-2398-4ad2-b723-0ffafddf5291,Câmera Canon,Fotografia,8944,5,02/11/2023
42438ce7-0518-4d53-b9d7-9a08b0f028d7,MacBook Air,Laptops,11612,7,26/01/2023
0020da29-2b4a-4d4f-879d-2441cd980c00,Notebook Dell,Laptops,4002,3,12/02/2023
1203c151-664e-4faf-85f1-b54e431f51d6,Mouse Razer,Acessórios,420,4,13/12/2023
39877211-3580-4a1e-a423-e47560d91036,iPhone 14 Pro,Smartphones,7277,3,08/06/2023
24385005-b74f-4403-b783-71d90e0eda7d,Smart TV LG 4K 55'',Eletrônicos,2957,8,05/05/2023
6ac23406-45ae-44e2-8185-caabddea2d0e,Mouse Razer,Acessórios,471,20,12/10/2023
3251e5cc-0ac7-4693-8f26-8ce414ea19ad,Notebook Dell,Laptops,4466,9,19/07/2023
a8d0381b-bbe8-4e81-8f32-6e399ee6df46,MacBook Air,Laptops,10033,7,08/03/2023
9a70143a-3dfe-42c1-866e-003502a926b9,Câmera Sony,Fotografia,6013,18,06/04/2023
2e0d60fd-0d56-4975-a9a6-24d7e08efd41,iPhone 14 Pro,Smartphones,7135,5,23/02/2023
1b6250bf-9683-4135-9aa1-e2524cb8fa74,Teclado Mecânico Razer,Acessórios,694,17,14/10/2023
a402fa4a-3d44-447d-a3d8-27d23924a334,Mouse Razer,Acessórios,432,5,08/07/2023
24552f79-345d-471c-9eac-ff612e800a04,iPhone 14 Pro,Smartphones,7951,13,13/06/2023
20d05d57-8a77-4753-9773-9851067312c8,Smart TV LG 4K 55'',Eletrônicos,2899,4,24/05/2023
b021c678-eb39-404c-a087-354df32dc13d,MacBook Air,Laptops,10699,2,22/03/2023
df86dd57-98ae-403c-9016-6ad4b24e3ac4,Câmera Sony,Fotografia,6025,16,10/06/2023
7d01f504-8cb8-4c1a-82db-eab6aedea964,Caixa de Som JBL,Áudio,1596,5,25/03/2023
a0666dcc-e4a9-44e8-8ed5-58f9be13b716,Câmera Sony,Fotografia,6595,11,10/05/2023
22aedd60-20a7-43cf-bbba-5e844295f72c,Samsung Galaxy S23,Smartphones,4156,7,14/07/2023
4a9a25b2-11e5-4221-ac79-36a1450b0451,Caixa de Som JBL,Áudio,1758,6,01/01/2023
e4075706-8536-4359-8893-edd8a329c627,Caixa de Som JBL,Áudio,1923,3,04/07/2023
edd601d5-13f5-4d6d-93c4-5e13dc481520,Câmera Sony,Fotografia,6304,4,10/01/2023
64cddfc3-c4f4-42b5-b6e0-831fcab800b9,Câmera Canon,Fotografia,8097,2,01/05/2023
43d346bb-447b-404b-8a42-ebe70c75f382,iPhone 14 Pro,Smartphones,7920,14,07/07/2023
e415f162-9458-42b6-a963-754d7d4a918a,Notebook Dell,Laptops,4228,5,03/10/2023
9fe4e041-78ef-4d69-84bf-9445e95608fc,Notebook Dell,Laptops,4067,15,22/02/2023
d9632167-2535-4297-99ef-dda17f5abbcb,Samsung Galaxy S23,Smartphones,4482,8,13/08/2023
8330485f-a779-4a74-9a9c-401574a27adb,Samsung Galaxy S23,Smartphones,4176,9,27/05/2023
358dff41-2a2a-455d-b743-1d6543a2d31c,Mouse Razer,Acessórios,490,5,08/08/2023
e58e20e2-187a-42e0-9afa-227c13674cc6,Câmera Canon,Fotografia,8115,2,19/08/2023
154c8edf-d587-4c28-8e51-6fc9ab1be959,Samsung Galaxy S23,Smartphones,4100,18,21/01/2023
c7685195-a767-43ce-b918-56afffa599c6,Câmera Sony,Fotografia,6181,20,04/08/2023
822abd60-5776-4442-b297-bd473d872a7f,Smart TV LG 4K 55'',Eletrônicos,2795,1,09/03/2023
513e3cd9-2dcb-4149-9076-db68efa813fb,Samsung Galaxy S23,Smartphones,4424,1,08/01/2023
9bea42c3-6f27-46f4-a9be-788b1ad0d120,MacBook Air,Laptops,10820,6,28/10/2023
a7897107-44cc-438d-97ed-933b91022e95,Fone de Ouvido JBL,Áudio,353,6,06/01/2023
5df9be92-7225-40a8-b2a8-b98829e9f4a7,Fone de Ouvido JBL,Áudio,379,19,14/06/2023
4a4a1597-beec-4f06-843d-aaa190b78b4b,Teclado Mecânico Razer,Acessórios,647,18,19/10/2023
d90e1e9e-d80e-4654-a1d1-7b5546387751,Samsung Galaxy S23,Smartphones,4484,19,09/01/2023
85de8aa6-2814-4373-87c8-40c09ed65277,Fone de Ouvido JBL,Áudio,306,1,12/02/2023
8b9d9a27-8c37-4707-9bca-5fbf9ac092d8,MacBook Air,Laptops,11405,7,07/10/2023
70ff526d-91bc-4f9d-a331-7043e9d1ba96,Samsung Galaxy S23,Smartphones,4166,19,06/11/2023
ff801da3-33ed-476b-a7a2-0dbf8ed2ca9c,Câmera Canon,Fotografia,8981,12,27/09/2023
5e3f4a3a-6794-4d56-9ac4-b7ac8fd6099e,Smart TV LG 4K 55'',Eletrônicos,2520,1,08/12/2023
80b8a4df-209f-4b51-9321-bd3ed2590398,Samsung Galaxy S23,Smartphones,4246,19,07/04/2023
eecc9169-a6a1-4ac7-910c-f2fd0b23e29d,Caixa de Som JBL,Áudio,1745,17,22/07/2023
0db0fd66-994e-40b5-bcf4-76c3f609b50d,Câmera Canon,Fotografia,8763,6,03/07/2023
1ef04da5-d14f-4d79-9aa3-8427814e9f58,Câmera Canon,Fotografia,8787,20,18/06/2023
c9262740-e0c1-47ce-bb0f-2e4963b2f7b5,MacBook Air,Laptops,10357,19,17/09/2023
d6d15e27-18bd-416f-b115-37649a22054f,Samsung Galaxy S23,Smartphones,4448,6,23/07/2023
38e77550-4f62-442e-93ce-685b5350df26,Caixa de Som JBL,Áudio,1742,1,07/01/2023
2b18c04d-92ae-47ce-8040-33bfa0499264,Teclado Mecânico Razer,Acessórios,664,2,25/08/2023
c3855b6e-1d74-4d08-885f-f96488ea29db,Smart TV LG 4K 55'',Eletrônicos,2735,19,24/12/2023
4fe44960-27aa-4860-a840-d5ba8516b940,Câmera Sony,Fotografia,6600,7,08/04/2023
39d00279-8943-4ca1-a9a6-dbb1721f6317,Caixa de Som JBL,Áudio,1880,12,01/07/2023
1f11a185-73b1-4733-b869-41d302ab1e29,Mouse Razer,Acessórios,442,4,15/12/2023
ac7d6429-fea7-4c8f-9607-1b5ddfb8f1dc,Teclado Mecânico Razer,Acessórios,665,2,06/01/2023
f1d142a2-fb88-4202-94f8-1bb70fab3008,Fone de Ouvido JBL,Áudio,344,14,18/02/2023
55ac20e6-b5a3-4fb1-b48c-3ff27ae9c335,Notebook Dell,Laptops,4446,19,17/07/2023
3a41e5ae-9ed5-4456-b6da-f71e4791d760,Fone de Ouvido JBL,Áudio,380,1,17/12/2023
0b18459a-1c22-4ebb-beb6-eb26280e044b,Smart TV LG 4K 55'',Eletrônicos,2978,4,16/11/2023
9991d6b9-8191-49ae-bd9d-85dd91f1c4f0,Notebook Dell,Laptops,4416,10,27/06/2023
90ace0fb-ada4-4104-bc33-8d2a9db896ca,iPhone 14 Pro,Smartphones,7022,3,24/04/2023
f8e54c97-6906-462c-9e93-4fffae2581fd,Smart TV LG 4K 55'',Eletrônicos,2678,9,31/05/2023
10342d56-a044-4e73-b168-e476c9e19f5e,Teclado Mecânico Razer,Acessórios,645,9,18/08/2023
ed05bca3-c7d9-4d4d-bfd3-4e74b54771da,Fone de Ouvido JBL,Áudio,354,16,15/03/2023
897177c2-ebef-4723-a337-63fc06676fbc,Mouse Razer,Acessórios,448,3,18/05/2023
203103cd-05b6-400f-8dd3-f06330da4182,iPhone 14 Pro,Smartphones,7128,3,26/05/2023
78c9cb31-1e94-4562-abe9-4c6eea348ed8,Câmera Sony,Fotografia,6722,19,19/07/2023
3190d76f-817d-42b9-bbe9-243105c82864,Teclado Mecânico Razer,Acessórios,554,5,20/05/2023
38b79b47-424d-4d94-bae7-91eec828a6ca,MacBook Air,Laptops,10052,4,22/01/2023
d8d1b22e-4202-4791-b870-9547fc17c459,Teclado Mecânico Razer,Acessórios,669,7,04/10/2023
e8ddce89-3704-4df4-9b96-f6e41c281962,Notebook Dell,Laptops,4095,5,26/04/2023
f95e8f26-a60e-4c7d-8328-c3b4dafc7e32,Smart TV LG 4K 55'',Eletrônicos,2858,16,04/05/2023
66a4d4b1-1f3e-4852-be27-2b68eed8b96c,Notebook Dell,Laptops,4403,13,05/05/2023
8dfc3f34-fcfa-4cb6-bc86-b66d3ad87d59,Fone de Ouvido JBL,Áudio,358,12,18/12/2023
4159dbbf-ac59-4722-978e-5c64712fd1c8,Caixa de Som JBL,Áudio,1793,10,05/02/2023
488a9a52-606f-41a3-9679-3e9be17110c5,Notebook Dell,Laptops,4566,15,06/04/2023
27a953ce-c358-40f4-b168-c8c866038bbe,Samsung Galaxy S23,Smartphones,4345,16,14/11/2023
e3e1cec5-2756-4827-8026-970c0c2906b5,Câmera Canon,Fotografia,8295,16,14/02/2023
97b3997b-3109-4370-902a-db57ba0bba23,Teclado Mecânico Razer,Acessórios,573,18,06/12/2023
da693320-eef2-4a1e-a91a-a827a2e927d0,MacBook Air,Laptops,11019,12,20/01/2023
cc7f1be5-5bea-42bf-a831-a5257f251e3d,Notebook Dell,Laptops,4710,11,05/04/2023
f43f91f6-7f1e-4b37-ad49-d9496db77cb0,iPhone 14 Pro,Smartphones,7176,13,29/08/2023
6e770d1e-de57-4e58-89f8-5e31535ae83e,MacBook Air,Laptops,10563,2,16/12/2023
51d6dd8b-b073-4388-81ed-03363d3fc3b6,MacBook Air,Laptops,11433,15,20/10/2023
81127c8d-0b3f-4cb0-b383-c12199c1c319,iPhone 14 Pro,Smartphones,7992,13,23/10/2023
418d9f4b-fd7a-407b-8272-1b48d16b3bc0,Fone de Ouvido JBL,Áudio,302,12,09/08/2023
3e2bcfa1-bd11-45d6-8793-fcce190c18df,Mouse Razer,Acessórios,487,2,10/10/2023
34a9af0d-d138-4915-ac46-c407f40c761e,Caixa de Som JBL,Áudio,1998,11,24/07/2023
ca3ee423-1bf8-4dce-9998-7ad5779c865d,MacBook Air,Laptops,10702,9,06/02/2023
c52575bd-7060-4976-af35-26e500112119,Mouse Razer,Acessórios,469,6,11/01/2023
3d5e007b-8d93-4e75-b227-7a0f6017f639,Fone de Ouvido JBL,Áudio,319,9,09/01/2023
423490fb-07c7-491c-9c33-712d504b4b9e,Smart TV LG 4K 55'',Eletrônicos,2561,9,13/05/2023
8beb38be-cfd5-4ee0-9462-966b75b88f41,iPhone 14 Pro,Smartphones,7835,11,06/07/2023
d9fe88a9-1e52-4123-a096-79516de35deb,Câmera Sony,Fotografia,6586,1,07/02/2023
175a424e-87b9-4b19-b5dc-0e3b6479bf8f,Caixa de Som JBL,Áudio,1740,11,10/06/2023
61b7a369-1064-43e9-bcde-f45030bd1f29,iPhone 14 Pro,Smartphones,7683,8,21/12/2023
30e14398-043b-4a36-b140-3115d4ec3fb1,MacBook Air,Laptops,11398,6,27/08/2023
9748fdab-f7b0-480b-9d12-ffc0850b1f7c,Mouse Razer,Acessórios,452,20,24/05/2023
a06af1d1-eb0b-4ac6-bc65-2d1b5c16d751,Câmera Canon,Fotografia,8440,3,31/07/2023
d3303670-0010-4664-9691-8fa6b5715122,Samsung Galaxy S23,Smartphones,4456,19,01/03/2023
2be9cfa2-eab4-4ecc-84dd-d506b9278d1e,Fone de Ouvido JBL,Áudio,307,5,11/08/2023
1b8dd432-1880-431a-9c79-64666d9938e7,Samsung Galaxy S23,Smartphones,4246,11,14/01/2023
